,CELA2A,CELA3A,CELA3B,CHGB,CLPS,CPA1,CPA2,CPB1,CTRB1,CTRB2,CTRC,ERCC-00002,ERCC-00003,ERCC-00004,ERCC-00009,ERCC-00022,ERCC-00042,ERCC-00043,ERCC-00044,ERCC-00046,ERCC-00074,ERCC-00076,ERCC-00092,ERCC-00095,ERCC-00096,ERCC-00108,ERCC-00111,ERCC-00112,ERCC-00113,ERCC-00116,ERCC-00130,ERCC-00131,ERCC-00136,ERCC-00145,ERCC-00171,GCG,GP2,INS,MALAT1,PLA2G1B,PNLIP,PNLIPRP1,PRSS1,PRSS3,REG1A,REG1B,SCG5,SPINK1,SYCN,TRY6,TTR
GSM2173783,0.0,0.0002439137284607479,0.0,0.0,0.0010446890893232783,0.0,0.0,0.0008102638673024857,0.0,0.0,0.0,0.0016706378316348762,0.0012589673878497015,0.0014196077712951664,0.0011568619971138601,0.001020862787586889,0.0002439137284607479,0.0012332814119664275,0.0,0.0013878593361532608,0.0015770147105726487,0.0011255177880435435,0.0,0.0006985592171995459,0.0016524745764930125,0.001333618439291248,0.0010821774188858489,0.0010541775957632336,0.0014467300536299599,0.0,0.0016821998230860176,0.0005438582964587855,0.0014113702303005285,0.0011069799674136688,0.001375555147001286,0.0,0.0,0.0,0.0017775077749563953,0.0,0.0010418813718186325,0.0,0.0002439137284607479,0.0,0.0,0.0,0.0,0.0,0.00012195686423037395,0.0004512940242980164,0.0
GSM2173784,0.0,0.0,0.0,0.0012740441997823259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016784607886052162,0.0012666856301965343,0.001461606426268326,0.0013276256669013536,0.0011221630706002659,0.0011481542514785263,0.0012082053811240205,0.0,0.0014234876204945552,0.0016288388259983718,0.00024675405983668174,0.0012387411252998003,0.0,0.0016615617443598266,0.001447375299072381,0.0,0.0011022122192172442,0.001480393943508659,0.0,0.001708167065353323,0.0,0.001447793619897646,0.00034636311221010257,0.0013307779105576764,0.0013032557825105914,0.0,0.0007257830275000359,0.0016135639845577159,0.0,0.00012337702991834087,0.0,0.00031892499578926333,0.0,0.00012337702991834087,0.0,0.0013556636616260539,0.0,0.0,0.0,0.0013915732385946168
GSM2173785,0.001387440874418459,0.001677913522974899,0.001574059360071991,0.0,0.0016454489335485916,0.0017793935257894797,0.0015543737696137477,0.001778608505448236,0.0015341852303081157,0.0015389595322788667,0.0016631111877298663,0.0012794371896252999,0.0008812074764332355,0.001076411568469079,0.0009761655562890295,0.0,0.0008657782907038857,0.0008003389817181646,0.0,0.0009197911107847196,0.001262038194150405,0.00012126508347236635,0.0,0.00031346569342288787,0.0012859620325114214,0.0010858313630070192,0.0007220361125899201,0.0007599423929608691,0.0009395852526654579,0.0,0.001332715874547164,0.0005699992147772056,0.0008175045568321371,0.0006220029332032225,0.0010499387381772973,0.0,0.0015868310364152774,0.00012126508347236635,0.0012918181348692632,0.0013330595849417235,0.0017460162521341304,0.0013612257168355813,0.0018622097702240238,0.0014278206002913084,0.001676882153524199,0.0013099680487280287,0.0,0.0014633584350544416,0.001350838624593351,0.0014780127615064845,0.0
GSM2173786,0.0,0.0,0.0,0.0005669338196432076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010649458359262077,0.0007347538102571084,0.0008474113104056552,0.0008182311640619156,0.0006903441533759975,0.0006787833238747528,0.0008066854067950432,0.0006951242740248849,0.0008833482777208684,0.0010198371794121453,0.000679592105255035,0.0,0.0,0.001041688088268011,0.0008711519805559294,0.0006752098515344414,0.0007128418100915249,0.0009295261163715426,0.0007950771767340285,0.001066657499629158,0.0,0.0008647530880702749,0.0,0.0008403606785464479,0.0,0.0,0.0011549167615813637,0.0010281494498290927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000943210036439138,0.0,0.0,0.0,0.0008502186097878362
GSM2173787,0.0,0.0007729880048638033,0.0002875250355385246,0.0003102916261223526,0.0,0.0,0.0,0.0002596609806043443,0.0,0.0,0.0,0.0012316928405181086,0.0006106605185476152,0.0009908763686450682,0.0009460313383135478,0.0008437417714815523,0.0005091642875808753,0.0007420805453533983,0.0008914341511675223,0.0009697437210649058,0.0011161264623725255,0.0008189256770833911,0.0008105001290101714,0.000693884100432575,0.0012323408132052858,0.0010411190781425004,0.0007611888825662909,0.0008294508895408018,0.0010297038654592508,0.0,0.001222179305568927,0.0007241358100676593,0.0010269222269550836,0.0008866871863650245,0.0009406027513512512,0.0,0.0,0.0012603276037325202,0.0011009836992112432,0.0005173554554275495,0.0008636939143261278,0.0,0.0,0.0,0.0,0.0,0.0010607686608321127,0.0,0.0,0.0,0.0009812161366493043
GSM2173788,0.0,0.0,0.0,0.0009057751680380795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013012674365191323,0.0010241314360449184,0.0011483550893110833,0.0007888532322222388,0.000890219422316091,0.0010041593180950502,0.0009645112397093543,0.0001520309505246835,0.001092966548666895,0.0012699535465672603,0.0009035705886361764,0.00075493207489122,0.0008008171022231902,0.0012548189388993736,0.0010081065532978742,0.0007372956652440927,0.0005236733221942409,0.001112718076952448,0.0005139009430045871,0.0013336270185678445,0.0,0.001120895069157857,0.0,0.001066476043205567,0.0,0.0,0.00022272131684823862,0.0012917141848071238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010705248157235688,0.0,0.0,0.0,0.0010186125674814697
GSM2173789,0.0012131237360070225,0.0014522802655512355,0.0013512471294780187,0.0,0.0014564729644235151,0.001543153540904782,0.0013700152701858345,0.0015023068194991698,0.0012822503278635646,0.0012839240995496262,0.001392926962565586,0.001184891246827255,0.0006097134818676939,0.0009698786899404833,0.0,0.0,0.0007788769992394762,0.0006699752703777594,0.0,0.0009347633235775172,0.0011513712764164225,0.0003135907656686736,0.0006734825280077343,0.0,0.0011861118782349625,0.0008969950869474382,0.000777143586122178,0.0002702067899419855,0.0009532052376942934,0.0,0.0011815870865905563,0.0006645565336355318,0.0009445535339585705,0.0006769100682943264,0.000850829380266075,0.0,0.001358580042319153,0.0,0.0011762439895918297,0.0012121039572385696,0.001525919909921292,0.0011733107921372786,0.001607946085368175,0.0010689694765266982,0.001505640989968149,0.0011925156194693156,0.0007317117865602383,0.0013126098661395771,0.001221638629858855,0.0012841660170361674,0.0
GSM2173790,0.0,0.0,0.0,0.0006551296806442486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000980111294373824,0.0006275595424751627,0.0007868844830808827,0.0007553482787505197,0.0,0.0006656256587479216,0.0006854126174274313,0.0,0.0007685646491246105,0.0009200575369630423,0.0,0.0006040475392261784,0.00048121172895162107,0.0009592406331088529,0.0008477905084736474,0.000653913713642849,0.0005118901334085737,0.0008411669952836134,0.0,0.0009610064591383194,0.000555095810087311,0.0007702085940797392,0.0007005613174117575,0.0007681638559237708,0.0007745037977861991,0.0,0.0004520161457250124,0.0009176681427196355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009146869096037972,0.0,0.0,0.0,0.0010525602055858237
GSM2173791,0.0,0.0,0.0,0.0006731363718806433,0.0004466869242970086,0.0,0.0,0.0,0.0,0.0,0.0,0.0008880434989199955,0.0006867850205169188,0.0007421436009642519,0.0007369068876317156,0.00048111719209553857,0.0006948524283257908,0.000614417472016426,0.0005469836320031628,0.0007170571593354448,0.0008398713057931374,0.0004816590271562839,0.0,0.0,0.0008731522143268536,0.0006991678531179969,0.0005618508182792217,0.0,0.0007025331064581965,0.0,0.0008939331936877927,0.00033999166916183883,0.0007472285918592039,0.0005137998987552344,0.0006867850205169188,0.0005953709884662385,0.0,0.0005613915235651992,0.0008676332405224014,0.0,0.0,0.0,0.0,0.0,0.0004505338164810289,0.0,0.000818630964808812,0.0006706663753559607,0.0,0.0,0.0009250750136682598
GSM2173792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001334557942387569,0.001038791211463056,0.0011354707064562652,0.0011297350877936983,0.0,0.0010023884418498266,0.000973016191649477,0.0,0.0010522067280554531,0.001262267726325782,0.0009152577596345892,0.0007832298661139934,0.0007781028864629251,0.0013576995116262472,0.0009217123488408048,0.0,0.0,0.001147018251948752,0.0,0.0014003062412016691,0.0008182418713045551,0.0010706152450111186,0.0005111114551091063,0.0010511992780396836,0.0,0.0,0.0,0.0013086257847114968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007919097424316092
GSM2173793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014714989517524276,0.0009042211368247619,0.00125462715993903,0.0010484636043997695,0.0,0.0011723549338719117,0.0,0.0005453036671409355,0.001197110021815368,0.0013892288687353872,0.0007764916234974066,0.000179784076261669,0.0006587347900727825,0.0014559180591231652,0.001117140359465248,0.0011618947273316165,0.0009173699917526113,0.0011588969554043897,0.0008015144316102104,0.0015185109408697823,0.0004729992754551849,0.0012155236018496303,0.0010481933375860086,0.0011606749960809126,0.0,0.0,0.0,0.0014456369707545045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM2173794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015125882781649226,0.0009473987804029262,0.001270470394160357,0.001010409386932139,0.0009777603367353564,0.0010052421667853253,0.0009207636942250284,0.0,0.0011856390586625714,0.0014038123952707796,0.0008942641814183132,0.0010025979976846053,0.0,0.0014676226454540225,0.0011350691717701249,0.0009257387016756436,0.0,0.0012514514495056328,0.0,0.0015766315784852068,0.0,0.001213024383652609,0.0007518166548094613,0.0012362470162779683,0.0,0.0,0.0,0.0014533956820006492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM2173795,0.0,0.0,0.0,0.0008526260556518956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010609057411426223,0.0008029746023935705,0.00085843245458114,0.000627311560369524,0.0,0.000665130343729356,0.0007405338130241307,0.0,0.0008493983731281781,0.0010049448732811544,0.0,0.0005827295058062376,0.0,0.0010633619271516862,0.0008569947764914482,0.0007406902824357297,0.0,0.0009482457844605446,0.00029710434452913956,0.001069416944328667,0.0006174769223515674,0.0008036022886589022,0.0007710659884888159,0.0008461979831204774,0.0012414225310169431,0.0,7.803431794810867e-05,0.00103936950445862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009832981199680165,0.0,0.0,0.0,0.0011143392900873957
GSM2173796,0.0,0.0,0.0,0.0007679338244893913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013400865925827868,0.0009709440638770694,0.0010947484574102566,0.001080791080186751,0.0008000198865091784,0.0008292082067714306,0.0008167599824662254,0.0,0.0011179003583037383,0.0012553467365225357,0.0008486774786289748,0.0,0.0,0.0013483903932781903,0.0010550362950705373,0.0006176468876038169,0.0008426076490371002,0.001116146238383009,0.0010349898696537022,0.0013538055855354216,0.000819520445454532,0.001027663859725011,0.0008497873633633264,0.001044990430247587,0.0015618132221426172,0.0,0.0,0.0012864487030828905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012966490644659326,0.0006079411388399907,0.0,0.0,0.0014666416619144146
GSM2173797,0.0,0.00044015422262309016,0.0007028781166733827,0.0009353723795532008,0.000769556794840521,0.0008413399702307255,0.0,0.0,8.651743243296377e-05,0.00013712688606492394,0.0007685034698492985,0.0012169036900733967,0.0008420754954629665,0.0010498116441137245,0.0009094498499743469,0.0,0.0009445430012316628,0.0010027878319494089,0.0,0.001042197715940447,0.0011645419349550037,0.0,0.0008497546668569801,0.0,0.0012476860745300347,0.0010564359329470994,0.0,0.0,0.0010904133347520335,0.0009594880519422774,0.0012327133507087351,0.0,0.0010384527371181463,0.0008776897840797164,0.000987843283486186,0.00013712688606492394,0.0,0.0006395643231482822,0.0010776029312131543,0.0,0.0,0.0,0.0008489243870501067,0.00045403721405744697,0.0006935936693579454,0.0,0.0009620944291914175,0.0,0.0,0.0006388191372291084,0.001095483791647865
GSM2173798,0.0,0.0004231802688458345,0.0007913782321794204,0.0,0.0,0.0,0.0006324233692800977,0.0,0.00045474225455201364,0.00016409319991776924,0.00016409319991776924,0.001389440186597577,0.0010500253477190365,0.001171237277590577,0.0009036127954859377,0.0008282502574949605,0.000993119376390829,0.0006064842834518745,0.0,0.001183030105536166,0.0013266894184547468,0.0009882024061547406,0.0,0.0006635724616552396,0.0013518230274194348,0.0009973163440601715,0.0010298159603870935,0.0008373053975933147,0.001064860879526487,0.0,0.0014094769063997285,0.0,0.001173509682890729,0.0008926520799499545,0.0010992400202592854,0.0,0.0,0.0,0.0013885383424482413,0.0,0.00035815939111531866,0.0,0.0008697538195356047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007138293234800788
GSM2173799,0.0,0.0008439243341155392,0.0004093115382062999,0.0,0.0007309857054082331,0.0,0.0,0.0,0.0,0.0,0.0,0.001412613581869473,0.0007236112567597553,0.0012369739312435668,0.0009237251570931975,0.00010476657285115184,0.0010340842844616736,0.000865591361520601,0.0,0.0011876284811931765,0.0013458600915992912,0.0009848979203261527,0.0,0.0,0.0013905279352940947,0.0011237491162070245,0.0010938540802778493,0.0,0.001183418998977744,0.0,0.0014452787557011906,0.0,0.0012001891911771962,0.0005612923623956551,0.0011464865255308978,0.0,0.0,0.0,0.0014298563302517745,0.0,0.000995891298673038,0.0,0.0008500489597348548,0.0,0.0009486909069666911,0.0,0.0,0.0,0.0004924489601630764,0.0,0.0
GSM2173800,0.0010379779917824511,0.0012063269232391919,0.0011360383246161823,0.0,0.0011807185068321178,0.0012676562095688083,0.0011170430490471095,0.0012556416517009138,0.0011223288366266594,0.001111435101492013,0.0012005151648553907,0.0009205852637906312,0.00046601895633148715,0.0007061439841033864,0.0006054509747810815,0.000435576150970927,0.0005846822519122382,0.0005247178241757178,0.0004684380928429421,0.0007162335859824697,0.0008906252741658458,0.0005502342844086144,0.00047541539746404527,0.00032427055509823873,0.0009328332210882091,0.0008325418694684075,0.0005305601138098303,8.299965078692763e-05,0.0007128603154619022,0.0005427478977622274,0.0009068787519614383,0.00019271922102800725,0.0007206855182303638,0.0006414146990379005,0.0006557691859764297,0.0,0.0011353281667866642,0.0,0.0009583882078441832,0.0009852681048566475,0.001245701600241887,0.0009577461516968656,0.0013071988887283178,0.0010859242152465296,0.0012312600152355503,0.001012644886821943,0.0,0.0010395122638778198,0.0010141867201049785,0.0010743762004985918,0.0
GSM2173801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001257281120740083,0.000943609190016649,0.0010669333209628825,0.0006728405163546755,0.0007312171509119803,0.0,0.0005949663931916688,0.0008386009151252493,0.0010382610042465666,0.0011993144137608552,0.0,0.0006939070107084541,0.0005871518213805409,0.0011899588060763967,0.0010524981511516253,0.0,0.0008431162148369115,0.0010816638525445144,0.0007565000374034455,0.001291999674339141,0.0,0.001093942762289128,0.0006023639845608125,0.0010183272624191195,0.0,0.0,0.0,0.0013293806226327449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM2173802,0.0012616768583440649,0.0016053416858147092,0.001458510950352351,0.0,0.0015579201136730315,0.0016289112766642248,0.0015110406732269676,0.0016725347205577242,0.001482379732935544,0.0014931886718214291,0.0015758728161020144,0.0012903349957112458,0.0008210301278491238,0.0010123024223654994,0.0009148976964349154,0.00043242931276362003,0.0006442590834179562,0.0007963166675445469,0.0,0.0008753814868688309,0.001286935601983963,0.0004071705691237219,0.0,0.0005064904611313534,0.0013387924819349695,0.00113007502970735,0.0008131992695773627,0.0,0.001066021453395219,0.0,0.0013066869441221603,0.0006442590834179562,0.0009148976964349154,0.0009014223679892142,0.0009066873186164246,0.0,0.0014242195788704735,0.0,0.0013414135219619926,0.0012871263187749,0.00164067803930283,0.001330570561288922,0.0017381953890946036,0.0012665029967636886,0.001668927802806956,0.0014242470971325327,0.0008860056001391331,0.0013764004653892162,0.0013179092227147764,0.0014102071129765466,0.0
GSM2173803,0.0,0.0,0.0,0.0,0.0004211606059812863,0.0,0.0,0.0,0.0,0.0,0.0,0.001731177416979528,0.0012614942118134608,0.0014807808267388095,0.0009627704772386911,0.0009520138554417093,0.0,0.0013282674724995078,0.0,0.0014741803097692886,0.0017015222430195598,0.0,0.0005345026353865378,0.0,0.001627100538254101,0.0011993294861120359,0.0010304185583422114,0.0,0.0014489048711263275,0.0,0.0018510703441479413,0.0,0.0013070877737269455,0.0011701793509578209,0.0013756904619671515,0.0,0.0,0.0,0.0018039700610212482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
